Title,Published At,URL,Content,Rating
Private Management Group Inc. Buys 722 Shares of Bank of America Co. (NYSE:BAC),2024-01-15T23:50:48+00:00,https://www.etfdailynews.com/2024/01/15/private-management-group-inc-buys-722-shares-of-bank-of-america-co-nysebac/,"Monitor your portfolio in real-time. Access our top stock picks, proprietary research reports, stock screeners and more. Try MarketBeat All Access for free today. Sign up to receive the latest headlines and analysts' recommendations for your stocks with our free daily email newsletter: Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools: View the latest news, buy/sell ratings, SEC filings and insider transactions for your stocks. Compare your portfolio performance to leading indices and get personalized stock ideas based on your portfolio. Get daily stock ideas from top-performing Wall Street analysts. Get short term trading ideas from the MarketBeat Idea Engine. View which stocks are hot on social media with MarketBeat's trending stocks report. Identify stocks that meet your criteria using seven unique stock screeners. See what's happening in the market right now with MarketBeat's real-time news feed. Export data to Excel for your own analysis.  As Featured By: 
345 N Reid Place, Suite 620, Sioux Falls, SD 57103

contact@marketbeat.com

(844) 978-6257
 © MarketBeat Media, LLC® 2010-2024. All rights reserved. 
© 2024 Market data provided is at least 10-minutes delayed and hosted by Barchart Solutions. Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer. 
 My Account - ",0
"Mitchell & Pahl Private Wealth LLC Acquires 815 Shares of PepsiCo, Inc. (NASDAQ:PEP)",2024-01-15T23:38:57+00:00,https://www.etfdailynews.com/2024/01/15/mitchell-pahl-private-wealth-llc-acquires-815-shares-of-pepsico-inc-nasdaqpep/,"Monitor your portfolio in real-time. Access our top stock picks, proprietary research reports, stock screeners and more. Try MarketBeat All Access for free today. Sign up to receive the latest headlines and analysts' recommendations for your stocks with our free daily email newsletter: Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools: View the latest news, buy/sell ratings, SEC filings and insider transactions for your stocks. Compare your portfolio performance to leading indices and get personalized stock ideas based on your portfolio. Get daily stock ideas from top-performing Wall Street analysts. Get short term trading ideas from the MarketBeat Idea Engine. View which stocks are hot on social media with MarketBeat's trending stocks report. Identify stocks that meet your criteria using seven unique stock screeners. See what's happening in the market right now with MarketBeat's real-time news feed. Export data to Excel for your own analysis.  As Featured By: 
345 N Reid Place, Suite 620, Sioux Falls, SD 57103

contact@marketbeat.com

(844) 978-6257
 © MarketBeat Media, LLC® 2010-2024. All rights reserved. 
© 2024 Market data provided is at least 10-minutes delayed and hosted by Barchart Solutions. Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer. 
 My Account - ",3
"China Universal Asset Management Co. Ltd. Has $870,000 Stock Holdings in PepsiCo, Inc. (NASDAQ:PEP)",2024-01-15T23:38:57+00:00,https://www.etfdailynews.com/2024/01/15/china-universal-asset-management-co-ltd-has-870000-stock-holdings-in-pepsico-inc-nasdaqpep/,"Monitor your portfolio in real-time. Access our top stock picks, proprietary research reports, stock screeners and more. Try MarketBeat All Access for free today. Sign up to receive the latest headlines and analysts' recommendations for your stocks with our free daily email newsletter: Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools: View the latest news, buy/sell ratings, SEC filings and insider transactions for your stocks. Compare your portfolio performance to leading indices and get personalized stock ideas based on your portfolio. Get daily stock ideas from top-performing Wall Street analysts. Get short term trading ideas from the MarketBeat Idea Engine. View which stocks are hot on social media with MarketBeat's trending stocks report. Identify stocks that meet your criteria using seven unique stock screeners. See what's happening in the market right now with MarketBeat's real-time news feed. Export data to Excel for your own analysis.  As Featured By: 
345 N Reid Place, Suite 620, Sioux Falls, SD 57103

contact@marketbeat.com

(844) 978-6257
 © MarketBeat Media, LLC® 2010-2024. All rights reserved. 
© 2024 Market data provided is at least 10-minutes delayed and hosted by Barchart Solutions. Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer. 
 My Account - ",0
"Private Management Group Inc. Buys 92 Shares of PepsiCo, Inc. (NASDAQ:PEP)",2024-01-15T23:38:56+00:00,https://www.etfdailynews.com/2024/01/15/private-management-group-inc-buys-92-shares-of-pepsico-inc-nasdaqpep/,"Monitor your portfolio in real-time. Access our top stock picks, proprietary research reports, stock screeners and more. Try MarketBeat All Access for free today. Sign up to receive the latest headlines and analysts' recommendations for your stocks with our free daily email newsletter: Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools: View the latest news, buy/sell ratings, SEC filings and insider transactions for your stocks. Compare your portfolio performance to leading indices and get personalized stock ideas based on your portfolio. Get daily stock ideas from top-performing Wall Street analysts. Get short term trading ideas from the MarketBeat Idea Engine. View which stocks are hot on social media with MarketBeat's trending stocks report. Identify stocks that meet your criteria using seven unique stock screeners. See what's happening in the market right now with MarketBeat's real-time news feed. Export data to Excel for your own analysis.  As Featured By: 
345 N Reid Place, Suite 620, Sioux Falls, SD 57103

contact@marketbeat.com

(844) 978-6257
 © MarketBeat Media, LLC® 2010-2024. All rights reserved. 
© 2024 Market data provided is at least 10-minutes delayed and hosted by Barchart Solutions. Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer. 
 My Account - ",0
Bogart Wealth LLC Grows Position in Zoetis Inc. (NYSE:ZTS),2024-01-15T23:19:58+00:00,https://www.etfdailynews.com/2024/01/15/bogart-wealth-llc-grows-position-in-zoetis-inc-nysezts/,"Monitor your portfolio in real-time. Access our top stock picks, proprietary research reports, stock screeners and more. Try MarketBeat All Access for free today. Sign up to receive the latest headlines and analysts' recommendations for your stocks with our free daily email newsletter: Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools: View the latest news, buy/sell ratings, SEC filings and insider transactions for your stocks. Compare your portfolio performance to leading indices and get personalized stock ideas based on your portfolio. Get daily stock ideas from top-performing Wall Street analysts. Get short term trading ideas from the MarketBeat Idea Engine. View which stocks are hot on social media with MarketBeat's trending stocks report. Identify stocks that meet your criteria using seven unique stock screeners. See what's happening in the market right now with MarketBeat's real-time news feed. Export data to Excel for your own analysis.  As Featured By: 
345 N Reid Place, Suite 620, Sioux Falls, SD 57103

contact@marketbeat.com

(844) 978-6257
 © MarketBeat Media, LLC® 2010-2024. All rights reserved. 
© 2024 Market data provided is at least 10-minutes delayed and hosted by Barchart Solutions. Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer. 
 My Account - ",0
Constellation Software Inc. Announces Annual Interest Rate for Series 1 Debentures,2024-01-16T23:48:43+00:00,https://financialpost.com/globe-newswire/constellation-software-inc-announces-annual-interest-rate-for-series-1-debentures-4,,3
Virica Expands Bioprocessing Capabilities with Carleton University Partnership,2024-01-16T23:36:59+00:00,https://financialpost.com/pmn/business-wire-news-releases-pmn/virica-expands-bioprocessing-capabilities-with-carleton-university-partnership,,3
Parex Resources Announces Approval of Normal Course Issuer Bid and Automatic Share Purchase Plan,2024-01-16T23:03:03+00:00,https://financialpost.com/globe-newswire/parex-resources-announces-approval-of-normal-course-issuer-bid-and-automatic-share-purchase-plan-4,,3
Parex Resources Announces Approval of Normal Course Issuer Bid and Automatic Share Purchase Plan,2024-01-16T22:59:02+00:00,https://www.marketscreener.com/quote/stock/PAREX-RESOURCES-INC-5697607/news/Parex-Resources-Announces-Approval-of-Normal-Course-Issuer-Bid-and-Automatic-Share-Purchase-Plan-45751954/?utm_medium=RSS&utm_content=20240116,Forbidden. XID: 382735214 Varnish cache server,3
Inter&Co Announces Commencement of Follow-on Public Offering of its Class A Common Shares,2024-01-16T22:45:02+00:00,https://www.marketscreener.com/quote/stock/INTER-CO-INC-139769773/news/Inter-Co-Announces-Commencement-of-Follow-on-Public-Offering-of-its-Class-A-Common-Shares-45751876/?utm_medium=RSS&utm_content=20240116,Forbidden. XID: 374448192 Varnish cache server,3
MedBright AI Investments Inc. Responds to OTC Markets Request on Recent Promotional Activity,2024-01-17T23:20:28+00:00,https://financialpost.com/globe-newswire/medbright-ai-investments-inc-responds-to-otc-markets-request-on-recent-promotional-activity,,3
NYSE pulls plan for environmentally sustainable asset class,2024-01-17T23:15:55+00:00,https://ca.finance.yahoo.com/news/nyse-pulls-plan-environmentally-sustainable-231555230.html,Thank you for your patience. Our engineers are working quickly to resolve the issue.,3
"Pueblo Co. Sheriff’s Office announces $1,000 scholarship for a local high school senior",2024-01-17T22:56:43+00:00,https://krdo.com/news/2024/01/17/pueblo-co-sheriffs-office-announces-1000-scholarship-for-a-local-high-school-senior/,"PUEBLO COUNTY, Colo. (KRDO) - The Pueblo County Sheriff's Office (PCSO) announced Wednesday that the County Sheriff's of Colorado Inc. (CSOC) will award a $1,000 to a ""deserving"" local high school senior in Pueblo County.   The PCSO said this is the 46th year the CSOC has made scholarships available to deserving students and this year, a scholarship will be awarded in more than 30 Colorado counties. According to the PCSO, the recipient of the scholarship will selected based on criteria established by CSOC to include leadership, merit, character, involvement, and career purpose. Applications will be reviewed by a local citizens’ committee appointed by Pueblo County Sheriff David Lucero. Any legal permanent resident of Pueblo County enrolled in or applying to a vocational training program or institution of higher learning in Colorado as a full, or part-time student is eligible to apply. There are no restrictions as to the course of study or training that may be pursued, and no restrictions are placed upon applications by reason of race, creed, age, sex, or national origin. The scholarship application is available on the Pueblo County Sheriff's Office website.  Completed applications can be dropped off at the Pueblo County Sheriff’s Office, 909 Court St. or at the Pueblo County Sheriff’s substation in Pueblo West, 320 E. Joe Martinez Blvd. Applications can also be mailed to Alyssa Uhernik, 909 Court St., Pueblo, Co., 81003. The application deadline is March 1. For more information, contact Alyssa Uhernik at (719) 583-6407 or at uhernika@pueblocounty.us oron the CSOC website at csoc.org 
Jump to comments ↓
 Tyler is a Digital Content Producer for KRDO KRDO NewsChannel 13 is committed to providing a forum for civil and constructive conversation. Please keep your comments respectful and relevant. You can review our Community Guidelines by clicking here  If you would like to share a story idea, please submit it here. Terms of Service | Privacy Policy | Community Guidelines | KRDO Jobs | FCC Applications | KRDO FCC Public File | KRDO FCC Applications | Do Not Sell My Personal Information | Contest Rules Breaking News
Severe Weather
Morning Forecast
Daily Briefing
Contests & Promotions Accessibility Tools",0
E.l.f. Beauty Set to Join S&P MidCap 400; Peabody Energy to Join S&P SmallCap 600,2024-01-17T22:55:08+00:00,https://www.marketscreener.com/quote/stock/SPIRIT-REALTY-CAPITAL-INC-49428550/news/E-l-f-Beauty-Set-to-Join-S-P-MidCap-400-Peabody-Energy-to-Join-S-P-SmallCap-600-45761768/?utm_medium=RSS&utm_content=20240117,Forbidden. XID: 270483809 Varnish cache server,3
"Dynex Capital, Inc. Mourns Passing of Board Member David H. Stevens",2024-01-17T22:54:01+00:00,https://www.marketscreener.com/quote/stock/DYNEX-CAPITAL-INC-12386/news/Dynex-Capital-Inc-Mourns-Passing-of-Board-Member-David-H-Stevens-45761764/?utm_medium=RSS&utm_content=20240117,Forbidden. XID: 410714599 Varnish cache server,3
"Aspen Group, Inc. (ASPU) Q2 2024 Earnings Call Transcript",2024-01-18T23:22:09+00:00,https://seekingalpha.com/article/4663637-aspen-group-inc-aspu-q2-2024-earnings-call-transcript?source=feed_all_articles,,3
"Marathon Digital Holdings, Inc. (MARA) 26th Annual Needham Growth Virtual Conference",2024-01-18T23:22:04+00:00,https://seekingalpha.com/article/4663636-marathon-digital-holdings-inc-mara-26th-annual-needham-growth-virtual-conference?source=feed_all_articles,,3
IRobot Shares Sink on Report of EU's Plan to Block Amazon Acquisition,2024-01-18T22:57:09+00:00,https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/IRobot-Shares-Sink-on-Report-of-EU-s-Plan-to-Block-Amazon-Acquisition-45770514/?utm_medium=RSS&utm_content=20240118,Forbidden. XID: 243620756 Varnish cache server,3
Teledyne to Hold Investor Meetings,2024-01-18T22:57:02+00:00,https://www.marketscreener.com/quote/stock/TELEDYNE-TECHNOLOGIES-INC-14569/news/Teledyne-to-Hold-Investor-Meetings-45770509/?utm_medium=RSS&utm_content=20240118,Forbidden. XID: 405243348 Varnish cache server,3
"MBLY Bronstein, Gewirtz & Grossman LLC Announces that Mobileye Global Inc. Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit!",2024-01-18T22:57:01+00:00,https://www.marketscreener.com/quote/stock/MOBILEYE-GLOBAL-INC-145832733/news/MBLY-Bronstein-Gewirtz-Grossman-LLC-Announces-that-Mobileye-Global-Inc-Investors-with-Substantia-45770508/?utm_medium=RSS&utm_content=20240118,Forbidden. XID: 409010292 Varnish cache server,3
The Law Offices of Frank R. Cruz Announces Investigation of Future FinTech Group Inc. (FTFT) on Behalf of Investors,2024-01-19T22:47:01+00:00,https://www.marketscreener.com/quote/stock/FUTURE-FINTECH-GROUP-INC-35806834/news/The-Law-Offices-of-Frank-R-Cruz-Announces-Investigation-of-Future-FinTech-Group-Inc-FTFT-on-Beha-45778609/?utm_medium=RSS&utm_content=20240119,Forbidden. XID: 378017175 Varnish cache server,3
Alpha Cognition Announces Final Closing of Private Placement Offering and Completion of the Overallotment,2024-01-19T22:37:33+00:00,https://financialpost.com/pmn/business-wire-news-releases-pmn/alpha-cognition-announces-final-closing-of-private-placement-offering-and-completion-of-the-overallotment,,3
Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of Cummins Inc. (CMI) Investors,2024-01-19T22:37:02+00:00,https://www.marketscreener.com/quote/stock/CUMMINS-INC-12214/news/Law-Offices-of-Howard-G-Smith-Announces-the-Filing-of-a-Securities-Class-Action-on-Behalf-of-Cummin-45778582/?utm_medium=RSS&utm_content=20240119,Forbidden. XID: 405405790 Varnish cache server,3
Tech Advances as AI Momentum Gains Steam -- Tech Roundup,2024-01-19T22:36:07+00:00,https://www.marketscreener.com/quote/stock/WAYFAIR-INC-18126549/news/Tech-Advances-as-AI-Momentum-Gains-Steam-Tech-Roundup-45778581/?utm_medium=RSS&utm_content=20240119,Forbidden. XID: 310847889 Varnish cache server,3
Alpha Cognition Announces Final Closing of Private Placement Offering and Completion of the Overallotment,2024-01-19T22:35:02+00:00,https://www.marketscreener.com/quote/stock/ALPHA-COGNITION-INC-154102853/news/Alpha-Cognition-Announces-Final-Closing-of-Private-Placement-Offering-and-Completion-of-the-Overallo-45778572/?utm_medium=RSS&utm_content=20240119,Forbidden. XID: 357374662 Varnish cache server,3
"Meta Platforms, Inc. (NASDAQ:META) Shares Sold by Congress Asset Management Co. MA",2024-01-20T23:24:41+00:00,https://www.etfdailynews.com/2024/01/20/meta-platforms-inc-nasdaqmeta-shares-sold-by-congress-asset-management-co-ma/,"Monitor your portfolio in real-time. Access our top stock picks, proprietary research reports, stock screeners and more. Try MarketBeat All Access for free today. Sign up to receive the latest headlines and analysts' recommendations for your stocks with our free daily email newsletter: Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools: View the latest news, buy/sell ratings, SEC filings and insider transactions for your stocks. Compare your portfolio performance to leading indices and get personalized stock ideas based on your portfolio. Get daily stock ideas from top-performing Wall Street analysts. Get short term trading ideas from the MarketBeat Idea Engine. View which stocks are hot on social media with MarketBeat's trending stocks report. Identify stocks that meet your criteria using seven unique stock screeners. See what's happening in the market right now with MarketBeat's real-time news feed. Export data to Excel for your own analysis.  As Featured By: 
345 N Reid Place, Suite 620, Sioux Falls, SD 57103

contact@marketbeat.com

(844) 978-6257
 © MarketBeat Media, LLC® 2010-2024. All rights reserved. 
© 2024 Market data provided is at least 10-minutes delayed and hosted by Barchart Solutions. Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer. 
 My Account - ",0
Algoma Steel Reports Incident at Coke-Making Plant,2024-01-20T21:04:09+00:00,https://financialpost.com/globe-newswire/algoma-steel-reports-incident-at-coke-making-plant,,3
"Jović opravdao očekivanja, Milan mu sprema produžetak ugovora!",2024-01-20T18:41:58+00:00,https://www.telegraf.rs/sport/fudbal/3821865-jovic-opravdao-ocekivanja-milan-mu-sprema-produzetak-ugovora,"Vreme čitanja: oko 1 min. Vreme čitanja: oko 1 min. Proradio je Luka Jović posle problema sa povredom sa starta sezone, zbog čega je dugo i bio u drugom planu Milana. Strelac pet golova na 13 utakmica Serija A u ovoj sezoni je zadovoljio apetite stručnog štaba, zbog čega se očekuje i produžetak ugovora. O tome je pisao novinar ""Releva"" Mateo Moreto uz dodatak da su u klubu prezadvoljni njegovim učinkom. Luki ugovor ističe u junu mesec, a navodno su dve strane odlučile da aktiviraju trogodišnju obnovu, pa bismo tako srpskog napadača u gradu mode mogli da gledamo i do leta 2027. godine. Jović je prvi gol u dresu kluba postigao tek drugog decembra, ali je u međuvremenu ipak opravdao očekivanja. Il Milan è orientato a prolungare il contratto di Luka Jović.Il club rossonero è molto soddisfatto del rendimento dell’attaccante serbo (1997) arrivato a zero in estate.Il contratto di Jović scade a giugno ma le parti possono, di comune accordo, decidere di attivare un… pic.twitter.com/hG50EVOR02— Matteo Moretto (@MatteMoretto) January 20, 2024 (Telegraf.rs) Pošaljite nam Vaše snimke, fotografije i priče na broj telefona +381
                    64 8939257 (WhatsApp / Viber / Telegram). Telegraf.rs zadržava sva prava nad sadržajem. Za preuzimanje sadržaja
            pogledajte uputstva na stranici Uslovi
                korišćenja. Da li želite da dobijate obaveštenja o najnovijim vestima?",0
"The Law Offices of Frank R. Cruz Announces Investigation of Spirit AeroSystems Holdings, Inc. (SPR) on Behalf of Investors",2024-01-20T17:55:01+00:00,https://www.marketscreener.com/quote/stock/SPIRIT-AEROSYSTEMS-HOLDIN-37142/news/The-Law-Offices-of-Frank-R-Cruz-Announces-Investigation-of-Spirit-AeroSystems-Holdings-Inc-SPR-45780789/?utm_medium=RSS&utm_content=20240120,Forbidden. XID: 258032342 Varnish cache server,3
"Mid Penn appoints new CFO, COO",2024-01-20T17:11:54+00:00,https://www.cpbj.com/mid-penn-appoints-new-cfo-coo/,,3
Coldstream Capital Management Inc. Trims Holdings in RTX Co. (NYSE:RTX),2024-01-21T20:28:41+00:00,https://www.etfdailynews.com/2024/01/21/coldstream-capital-management-inc-trims-holdings-in-rtx-co-nysertx/,"Monitor your portfolio in real-time. Access our top stock picks, proprietary research reports, stock screeners and more. Try MarketBeat All Access for free today. Sign up to receive the latest headlines and analysts' recommendations for your stocks with our free daily email newsletter: Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools: View the latest news, buy/sell ratings, SEC filings and insider transactions for your stocks. Compare your portfolio performance to leading indices and get personalized stock ideas based on your portfolio. Get daily stock ideas from top-performing Wall Street analysts. Get short term trading ideas from the MarketBeat Idea Engine. View which stocks are hot on social media with MarketBeat's trending stocks report. Identify stocks that meet your criteria using seven unique stock screeners. See what's happening in the market right now with MarketBeat's real-time news feed. Export data to Excel for your own analysis.  As Featured By: 
345 N Reid Place, Suite 620, Sioux Falls, SD 57103

contact@marketbeat.com

(844) 978-6257
 © MarketBeat Media, LLC® 2010-2024. All rights reserved. 
© 2024 Market data provided is at least 10-minutes delayed and hosted by Barchart Solutions. Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer. 
 My Account - ",0
Coldstream Capital Management Inc. Has $1.28 Million Position in Schlumberger Limited (NYSE:SLB),2024-01-21T19:56:41+00:00,https://www.etfdailynews.com/2024/01/21/coldstream-capital-management-inc-has-1-28-million-position-in-schlumberger-limited-nyseslb/,"Monitor your portfolio in real-time. Access our top stock picks, proprietary research reports, stock screeners and more. Try MarketBeat All Access for free today. Sign up to receive the latest headlines and analysts' recommendations for your stocks with our free daily email newsletter: Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools: View the latest news, buy/sell ratings, SEC filings and insider transactions for your stocks. Compare your portfolio performance to leading indices and get personalized stock ideas based on your portfolio. Get daily stock ideas from top-performing Wall Street analysts. Get short term trading ideas from the MarketBeat Idea Engine. View which stocks are hot on social media with MarketBeat's trending stocks report. Identify stocks that meet your criteria using seven unique stock screeners. See what's happening in the market right now with MarketBeat's real-time news feed. Export data to Excel for your own analysis.  As Featured By: 
345 N Reid Place, Suite 620, Sioux Falls, SD 57103

contact@marketbeat.com

(844) 978-6257
 © MarketBeat Media, LLC® 2010-2024. All rights reserved. 
© 2024 Market data provided is at least 10-minutes delayed and hosted by Barchart Solutions. Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer. 
 My Account - ",3
"ROSEN, LEADING TRIAL ATTORNEYS, Encourages Expensify, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - EXFY",2024-01-21T19:31:04+00:00,https://www.marketscreener.com/quote/stock/EXPENSIFY-INC-129164815/news/ROSEN-LEADING-TRIAL-ATTORNEYS-Encourages-Expensify-Inc-Investors-to-Secure-Counsel-Before-Import-45781344/?utm_medium=RSS&utm_content=20240121,Forbidden. XID: 322282373 Varnish cache server,3
"ROSEN, RECOGNIZED INVESTOR COUNSEL, Encourages Driven Brands Holdings Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - DRVN",2024-01-21T19:31:04+00:00,https://www.marketscreener.com/quote/stock/DRIVEN-BRANDS-HOLDINGS-IN-117540790/news/ROSEN-RECOGNIZED-INVESTOR-COUNSEL-Encourages-Driven-Brands-Holdings-Inc-Investors-to-Secure-Couns-45781343/?utm_medium=RSS&utm_content=20240121,Forbidden. XID: 346956901 Varnish cache server,3
"Kessler Topaz Meltzer & Check, LLP Announces Investor Securities Fraud Class Action Lawsuit Filed Against Cummins Inc.",2024-01-21T19:31:03+00:00,https://www.marketscreener.com/quote/stock/CUMMINS-INC-12214/news/Kessler-Topaz-Meltzer-Check-LLP-Announces-Investor-Securities-Fraud-Class-Action-Lawsuit-Filed-Ag-45781342/?utm_medium=RSS&utm_content=20240121,Forbidden. XID: 374874667 Varnish cache server,3
Northland Power Announces Its Fourth Quarter 2023 Financial Results Release Date and Provides Investor Call and Webcast Details,2024-01-22T23:53:14+00:00,https://financialpost.com/globe-newswire/northland-power-announces-its-fourth-quarter-2023-financial-results-release-date-and-provides-investor-call-and-webcast-details,,3
Robex Announces Top End of Production Guidance,2024-01-22T23:33:02+00:00,https://financialpost.com/globe-newswire/robex-announces-top-end-of-production-guidance,,3
Great Southern Bancorp: Q4 Earnings Snapshot,2024-01-22T23:31:48+00:00,https://wtop.com/news/2024/01/great-southern-bancorp-q4-earnings-snapshot/,"
The Associated Press  January 22, 2024, 6:31 PM SPRINGFIELD, Mo. (AP) — SPRINGFIELD, Mo. (AP) — Great Southern Bancorp Inc. (GSBC) on Monday reported earnings of $13.1 million in its fourth quarter. The Springfield, Missouri-based company said it had net income of $1.11 per share. The bank holding company posted revenue of $83 million in the period. Its adjusted revenue was $51.7 million. For the year, the company reported profit of $67.8 million, or $5.61 per share. Revenue was reported as $223.3 million. _____ This story was generated by  Automated Insights  (http://automatedinsights.com/ap) using data from Zacks Investment Research. Access a  Zacks stock report on GSBC  at https://www.zacks.com/ap/GSBC Copyright
                        © 2024 The Associated Press. All rights reserved. This material may not be published, broadcast, written or redistributed. 5425 Wisconsin Ave
                Chevy Chase, MD 20815 
hello@wtop.com
 
202.895.5000
  Copyright © 2023 by WTOP. All rights reserved. This website is not intended for users located within the European Economic Area.",0
MyndTec Inc. Receives Statement of Claim and Intends to Defend Itself,2024-01-22T22:50:01+00:00,https://www.marketscreener.com/quote/stock/MYNDTEC-INC-133829911/news/MyndTec-Inc-Receives-Statement-of-Claim-and-Intends-to-Defend-Itself-45787824/?utm_medium=RSS&utm_content=20240122,Forbidden. XID: 347321409 Varnish cache server,3
"Algoma Steel says structure collapse Saturday disrupted coke production, no injuries",2024-01-22T22:43:26+00:00,https://globalnews.ca/news/10243059/algoma-steel-structure-collapse-no-injuries/,"Instructions: Want to discuss? Please read our Commenting Policy first. 
				If you get Global News from Instagram or Facebook - that will be changing. Find out how you can still connect with us.			 Algoma Steel Group Inc. says a structure supporting utilities piping at its coke-making plant collapsed on Saturday. The company said there were no injuries, but the incident resulted in a coke oven gas main failure generating abnormal flaring and emissions. It also said effluent entered an adjacent waterway and that containment efforts were underway. Algoma said coke production was interrupted, but all other departments were operating normally. It said that it has adequate coke supply on hand and that it did not expect customer shipments to be affected at this time. Shares in Algoma closed down 52 cents or 4.26 per cent at $11.70 on the Toronto Stock Exchange on Monday. The email you need for the day’s top news stories from Canada and around the world. The email you need for the day’s top news stories from Canada and around the world.",-2
Gildan Provides Timeline of Events Leading Up to CEO’s Removal,2024-01-23T23:51:44+00:00,https://financialpost.com/globe-newswire/gildan-provides-timeline-of-events-leading-up-to-ceos-removal,,3
Forestar Group Inc. (FOR) Q1 2024 Earnings Call Transcript,2024-01-23T23:37:10+00:00,https://seekingalpha.com/article/4664523-forestar-group-inc-for-q1-2024-earnings-call-transcript?source=feed_all_articles,,3
WWE’s ‘Raw’ is moving to Netflix next year in a major streaming deal worth more than $5 billion,2024-01-23T23:34:19+00:00,https://kion546.com/news/2024/01/23/wwes-raw-is-moving-to-netflix-next-year-in-a-major-streaming-deal-worth-more-than-5-billion/,"NEW YORK, (AP)- WWE’s weekly television show “Raw” will move to Netflix next year as part of a major streaming deal worth more than $5 billion. TKO Group Holdings Inc., which houses WWE and UFC, said in a regulatory filing on Tuesday that the agreement is for 10 years, with Netflix having an option to extend the deal for an additional 10 years. There’s also an opt out available to Netflix after the initial five years. “Raw,” which debuted in 1993, has produced 1,600 episodes to date and features wrestlers such as Cody Rhodes, Becky Lynch, Seth Rollins and Rhea Ripley. The three-hour program currently airs on USA Network and its media rights were considered a hot commodity over the past several months, particularly after the WWE return of CM Punk in November, with many speculating it could land at any number of networks or streaming platforms. “We are excited to have WWE Raw, with its huge and passionate multigenerational fan base, on Netflix,” Chief Content Officer Bela Bajaria said in a prepared statement. WWE said Tuesday that “Raw” will air on Netflix starting in January 2025. This will impact viewers in the U.S., Canada, the U.K., Latin America and other territories. WWE said that it will also impact additional countries and regions over time. “This deal is transformative,” Mark Shapiro, TKO president and COO, said in a prepared statement. “It marries the can’t-miss WWE product with Netflix’s extraordinary global reach and locks in significant and predictable economics for many years. Our partnership fundamentally alters and strengthens the media landscape, dramatically expands the reach of WWE, and brings weekly live appointment viewing to Netflix.” WWE also said that its documentaries, original series and forthcoming projects will be available on Netflix internationally starting in 2025. The move of “Raw” to Netflix follows the announcement in September by World Wrestling Entertainment Inc. that “Friday Night Smackdown,” would be moving from Fox to USA Network in 2024 under a new five-year domestic media rights partnership with NBCUniversal. As part of the agreement, WWE will also produce four prime-time specials per year that will air on NBC, starting in the 2024/2025 season. This will be the first time that WWE will air on the network in prime time. Speaking on CNBC, TKO CEO Ariel Emanuel said that he didn’t believe there’s a move away from traditional television networks or cable networks, but that streaming platforms were becoming another option, as seen through its “Raw” deal with Netflix. “This is the streaming play. For us, it’s the next step,” he said. WWE also announced Tuesday that it reached a deal with Dwayne “The Rock” Johnson that will give the star the rights to his nickname. Johnson will also join the board of TKO Group. Shares of TKO Group jumped more than 19% in early trading. 
Jump to comments ↓
 KION 46 is committed to providing a forum for civil and constructive conversation. Please keep your comments respectful and rel...",0
Shapeways Announces 100% YOY Growth in its Multi-Million-Dollar Automotive Vertical,2024-01-23T22:52:01+00:00,https://www.marketscreener.com/quote/stock/SHAPEWAYS-HOLDINGS-INC-76370644/news/Shapeways-Announces-100-YOY-Growth-in-its-Multi-Million-Dollar-Automotive-Vertical-45796631/?utm_medium=RSS&utm_content=20240123,Forbidden. XID: 351542914 Varnish cache server,3
